id,Languages_Spoken
20138,Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Vietnamese
20139,Lahnda;Somali;English;Chinese;Spanish;Hindi;Russian;Amharic
20140,Swahili;English;Spanish;Vietnamese;Amharic;And;German
20141,Japanese;Somali;Swahili;English;Spanish;Vietnamese;Amharic
20142,Urdu;Swahili;English;Spanish;Marathi;Amharic
20143,Japanese;English;Chinese;Spanish
20144,Lahnda;English;Chinese;Marathi;Hindi;Amharic;French
20145,Swahili;English;Spanish;Amharic
20146,English;Chinese;Spanish;Amharic;French
20147,English;Chinese;Spanish;Hindi;Amharic
20148,English;Hindi;Vietnamese
20149,Lahnda;English;Spanish;Marathi;Hindi;Amharic;French
20150,English;Chinese;Spanish;Marathi;Amharic
20151,Lahnda;English;Spanish
20152,English;Spanish;German
20153,English;Chinese;Spanish;Marathi;Hindi;Amharic
20154,Thart;Hindi
20155,Swahili;English;Spanish;Amharic
20156,Lahnda;Chinese;Spanish;French
20157,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Japanese;Marathi;Hindi;Amharic;And;German
20158,Lahnda;Japanese;Hindi;Bow
20159,Lahnda;Swahili;English;Spanish;Hindi;And;German
20160,English;Chinese;Marathi
20161,Japanese;Somali;Swahili;Chinese;Hindi;Amharic;French
20162,Swahili;English;Spanish;Arabic
20163,Lahnda;Japanese;Somali;Swahili;Turkish;English;Spanish;Hindi;Logu;Amharic;French
20164,Lahnda;Thart;Chawl;Erlang;Turkish;English;Spanish;Hindi;Russian;Vietnamese;Amharic
20165,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Japanese;Hindi
20166,Chinese;Hindi;And
20167,Japanese;Somali;Spanish;Marathi;Amharic
20168,Lahnda;Swahili;Amharic
20169,Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Logu;Amharic;Arabic
20170,Lahnda;Turkish;English;Spanish;Marathi;Amharic;German
20171,Swahili;English;Spanish;Hindi
20172,Swahili
20173,English;Spanish;Marathi
20174,Spanish;And;German
20175,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Amharic
20176,Lahnda;Japanese;Somali;Swahili;English;Spanish;Marathi;Hindi;Amharic
20177,English;Marathi;Hindi;Amharic
20178,Lahnda;English;Spanish;Vietnamese;Amharic
20179,Swahili;English;Chinese;Spanish;Amharic;German
20180,Somali;English;Chinese;Spanish;Hindi
20181,Lahnda;Japanese;Somali;Chinese;Japanese;Hindi
20182,Japanese;Somali;Swahili;Chinese;Kotlin;Japanese;Hindi;And
20183,Urdu;Lahnda;Japanese;English;Chinese;Marathi;Amharic
20185,Hindi;French
20186,English;Spanish
20187,Lahnda;Hindi
20188,Japanese;Somali;Chinese;Hindi
20189,Spanish
20190,Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic;German;French
20191,Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
20192,Lahnda;Marathi;Vietnamese;German
20193,Lahnda;Chinese;Amharic;French
20194,Swahili;English;Chinese;Spanish;Marathi;Amharic
20195,English;Spanish;Marathi;Amharic
20196,Lahnda;Chinese
20197,Urdu;Lahnda;Japanese;Turkish;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Logu;Scala;Amharic;German
20198,Somali;Swahili;English;Spanish;Marathi;Amharic;Arabic
20199,Lahnda;Chawl;English;Chinese;Spanish;Hindi;Vietnamese;Scala;Amharic
20200,Lahnda;English;Spanish;Amharic
20201,Chinese;Kotlin;Amharic
20202,Hindi;Vietnamese
20203,Lahnda;Swahili;Telugu;Turkish;English;Spanish;Kotlin;Hindi;Amharic;German
20204,Somali;French
20205,Hindi
20206,Swahili;English;Spanish;Amharic
20207,Lahnda;English;Chinese;Hindi;Russian;Scala;Amharic;Arabic
20208,Urdu;Swahili;Chinese;Hindi;Amharic
20209,Japanese;And
20210,Somali;English;Chinese;Spanish;Hindi
20211,Swahili;English;Spanish;Amharic;German
20212,Lahnda;Japanese;Chinese
20213,Chawl;Erlang;Turkish;Japanese;Hindi;Russian;Vietnamese;And
20214,Lahnda;Swahili;Amharic
20215,Somali
20216,Swahili;Chinese;Spanish;Marathi;Hindi;Amharic;German
20217,Japanese;Somali;Swahili;Hindi;Amharic
20218,English;Spanish;Marathi
20219,Urdu;Lahnda;Japanese;Somali;Swahili;Clojure;Thart;Chawl;Erlang;Telugu;Turkish;English;Chinese;Spanish;Kotlin;Japanese;Marathi;Hindi;Russian;Vietnamese;Logu;Scala;Amharic;And;German;Arabic;Korean
20220,Urdu;Lahnda;Japanese;Chinese;Hindi;French
20221,Lahnda;Chinese;Spanish;Hindi;Amharic;French
20222,Lahnda;English;Spanish
20223,English;Spanish;Marathi;Amharic
20224,English;Chinese;Amharic
20225,English;Chinese;Spanish;Hindi;Vietnamese;Amharic
20226,English;Spanish;Marathi
20227,English;Spanish;Marathi;Vietnamese;Amharic
20228,English;Chinese;Spanish;Marathi;Amharic;German
20229,Swahili;Amharic
20230,English;Spanish;German
20231,English;Chinese;Spanish;Marathi
20232,Lahnda;Japanese;Somali;And;German;French
20233,Lahnda;Japanese;Somali;English;Spanish;French
20234,Lahnda;Swahili;English;Spanish;Amharic;German
20235,Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic;German
20236,Swahili;English;Spanish;Marathi;Amharic
20237,Japanese;Somali;English;Chinese;Spanish;Marathi;Amharic;German
20238,Swahili;English;Spanish
20239,Lahnda;Turkish;English;Chinese;Spanish;Hindi;Scala
20240,Lahnda;English;Spanish;Hindi;Vietnamese;Scala;Amharic
20241,Japanese;Somali;Swahili;English;Chinese;Spanish;Hindi;Russian;Amharic
20242,Lahnda;Swahili;Spanish;Amharic
20243,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
20244,Lahnda;Japanese;English;Hindi;Amharic
20245,Lahnda;Clojure;Turkish;Hindi;Vietnamese
20246,Lahnda;English;Chinese;Spanish;Hindi;Russian;Amharic;Arabic
20247,Lahnda;Somali;English;Chinese;Spanish;Hindi;Vietnamese;Amharic
20248,Lahnda;Spanish;Marathi;Amharic
20249,Lahnda;Japanese;Somali;Spanish;Hindi;Amharic;German
20250,Lahnda;Swahili;English;Spanish;Amharic
20251,Spanish;Amharic;German
20252,Lahnda;English;Spanish
20253,Japanese;Somali;Erlang;English;Chinese;Spanish;Kotlin;Hindi;Amharic
20254,Lahnda;Swahili;English;Spanish;Amharic;German
20255,Lahnda;Swahili;Turkish;English;Chinese;Hindi;German
20256,Somali;Chinese;Spanish;Hindi;Russian;Amharic
20257,English;Spanish;Marathi;Vietnamese;And;German
20258,English;Spanish;Marathi;Amharic
20259,English;Chinese;French
20260,English;Spanish;Amharic
20261,Chinese
20262,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Scala;Amharic
20263,Lahnda;Swahili;English;Spanish;Amharic
20264,Urdu;Lahnda;Somali;English;Chinese;Spanish;Marathi;Hindi
20265,English;Spanish;Hindi;Amharic
20266,Swahili;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Amharic
20267,Lahnda;English;Hindi;Vietnamese;Amharic;French
20268,Japanese;Chinese;Spanish;Hindi
20269,English;Spanish
20270,Lahnda;English;Chinese;Spanish;Hindi;Amharic;German
20271,Lahnda;Turkish;English;Spanish;Marathi;Hindi;Amharic;German
20272,Lahnda;Hindi
20273,Swahili;English;Spanish;Marathi;Amharic;Arabic
20274,Lahnda;Swahili;English;Spanish;Marathi;Amharic;German
20275,Spanish;Kotlin;And
20276,Lahnda;Japanese;English;Spanish;Marathi;Hindi;Amharic
20277,Urdu;Lahnda;Somali;English;Spanish;Marathi;Hindi;Russian;Logu;Amharic
20278,Swahili;English;Chinese;Korean
20279,Lahnda;Japanese;Swahili;English;Chinese;Spanish;Hindi;Amharic;German
20280,Lahnda;Swahili;English;Spanish;Hindi;Amharic;German
20281,Hindi;Amharic
20282,English;Hindi;Russian;French
20283,Lahnda;Turkish;English;Chinese;Spanish;Hindi;Scala;Amharic
20284,Swahili;English;Chinese;Spanish;Hindi;Amharic;Arabic
20285,Swahili;English;Spanish;Amharic
20286,Urdu;Lahnda;Somali;Swahili;Telugu;English;Spanish;Hindi;Amharic;Arabic;French
20287,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Logu;Scala;Amharic;And;French
20288,Lahnda;Japanese;Somali;English;Spanish;Japanese;Hindi;Russian;Vietnamese;Amharic;And
20289,Lahnda;Somali;English;Chinese;Spanish;Amharic
20290,Lahnda;Hindi;Amharic
20291,Chawl;Spanish;Vietnamese;Amharic;German;French
20292,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Russian;Vietnamese;Amharic;German
20293,Somali;Swahili;Chinese;Hindi;Amharic
20294,Japanese;Somali;Swahili;Hindi
20295,Swahili;English;Spanish;Amharic
20296,Japanese;Somali;Chinese;Hindi;Amharic
20297,Swahili;English;Spanish;Marathi;Amharic
20298,Spanish;Hindi
20299,Lahnda;Swahili;English;Spanish;Amharic
20300,English;Spanish;Marathi;Amharic
20302,Lahnda;Swahili;Telugu;Turkish;Spanish;Amharic
20303,Urdu;Lahnda;Japanese;Somali;Chinese;Kotlin;Hindi;Logu
20304,Japanese;Somali;Erlang;English;Chinese;Spanish;Marathi;Hindi
20305,English
20306,Turkish;English;Spanish;Chew
20307,Lahnda;Japanese;Somali;English;Chinese;Spanish;Japanese;Hindi;Amharic;German;Korean
20308,Somali;Hindi
20309,English;Chinese;Spanish;Amharic;German
20310,Lahnda;Chinese;Spanish;Kotlin;Japanese;Marathi
20311,English;Chinese;Spanish;Amharic
20312,Lahnda;English;Spanish;Hindi;Amharic
20313,English;Chinese;Spanish;Japanese;And
20314,Hindi;Logu
20315,Lahnda;Japanese;Somali;Swahili;English;Spanish;Marathi;Hindi;Amharic;And;Arabic
20316,And
20317,Turkish;Hindi
20318,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic
20319,Lahnda;English;Spanish;Hindi;Amharic
20320,Chinese;Spanish;Kotlin;Hindi
20321,Lahnda;English;Chinese;Spanish;Hindi;Amharic;German
20322,Urdu;Lahnda;Japanese;Somali
20323,English;Spanish
20324,Thart;Hindi
20325,Lahnda;Somali;Turkish;Hindi
20326,Swahili;Chinese;Spanish;Amharic
20327,Lahnda;Turkish;English;Chinese;Spanish;Hindi;Vietnamese;Scala;Amharic;German
20328,English;Spanish;Marathi;Hindi;Amharic;German
20329,Lahnda;English;Hindi;Russian;Amharic
20330,Lahnda;Japanese;Chinese;Hindi
20331,Lahnda;English;Spanish;German
20332,Japanese;Somali;Chinese;Hindi;Russian;Amharic
20333,Somali;Swahili;Chinese;Kotlin
20334,Urdu;Lahnda;Japanese;Swahili;English;Spanish;Amharic;Arabic
20335,Swahili;Marathi
20336,Chew
20337,Chinese
20338,Swahili;English;Spanish;Amharic;German
20339,Somali;Chinese;Marathi
20340,Chinese;Kotlin;Marathi
20341,Swahili;English;Spanish;Amharic
20342,Somali;Swahili;English;Chinese;Chew
20343,Lahnda;Japanese;Turkish;English;Spanish;Marathi;Amharic
20344,Lahnda;Turkish;English;Spanish;Marathi;Hindi;Vietnamese;Amharic
20345,Swahili;English;Spanish;Amharic
20346,Chinese;Spanish;Amharic
20347,Lahnda;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;Russian;Amharic
20348,English;Chinese;Spanish;Marathi;Amharic
20349,Lahnda;Japanese;Somali;Chinese;Hindi
20350,English;Chinese;Spanish;Kotlin;Amharic;German
20351,Lahnda;Japanese;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
20352,Somali;Turkish;Chinese;Hindi;Vietnamese;Amharic
20353,Lahnda;Swahili;English;Chinese;Spanish;Amharic
20354,Lahnda;Swahili;English;Spanish;Amharic
20355,Lahnda;English;Spanish;Marathi;Hindi;Amharic
20356,Lahnda;English;Spanish
20357,Lahnda;Chinese;Hindi;Logu;And
20358,English;Hindi;Russian;Amharic
20359,English;Spanish;Arabic
20360,Chinese;Amharic
20361,Somali;English;Chinese;Spanish;Hindi;Russian;Amharic;And
20362,Lahnda;Somali;Japanese;Hindi;And
20363,Lahnda;Swahili;English;Chinese;Spanish;Amharic
20364,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Hindi;Amharic;German
20365,Urdu;Japanese;Somali;Swahili;English;Spanish;Hindi;Amharic;Arabic
20366,Lahnda;Swahili;English;Spanish;Marathi;Hindi;Amharic
20367,Lahnda;English;Spanish;Marathi;Amharic
20368,English;Chinese;Kotlin
20369,Chinese;Spanish;Kotlin;Amharic
20372,Lahnda;Chinese;Hindi;Amharic
20373,Swahili;English;Spanish;Amharic;German
20374,Lahnda;English;Spanish
20375,English;Spanish;Vietnamese;Amharic
20376,Swahili;Thart;Chinese;Spanish;Marathi;Vietnamese;Amharic;German
20377,Lahnda;Turkish;Vietnamese;Logu
20378,Lahnda;Somali;Swahili;English;Spanish;Amharic;German
20379,Swahili;Turkish;English;Spanish;Hindi;Bow
20380,Lahnda;Japanese;Swahili;English;Chinese;Hindi;Amharic
20381,English;Spanish;Hindi
20382,Lahnda;Swahili;English;Spanish;Amharic
20383,English;Chinese;Spanish;Vietnamese;Scala;Amharic;German
20384,Lahnda;Turkish;English;Spanish;Marathi;Vietnamese;Logu;German
20385,English;Hindi;Amharic;Arabic
20386,Swahili;English;Spanish;Amharic
20387,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic;German
20388,Lahnda;Swahili;English;Spanish;Hindi;Amharic;German
20389,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi
20390,Lahnda;Swahili;English;Spanish;Amharic
20391,English;Spanish
20392,French
20393,Lahnda;Japanese;Somali;Chinese;Hindi;Russian;Amharic;French
20394,Lahnda;Japanese;Somali;Swahili;Chinese;Spanish;Japanese;Hindi;Amharic
20395,Lahnda;English;Spanish;German
20396,Lahnda;Swahili;Amharic
20397,Chinese;Spanish;Hindi
20398,Swahili;English;Chinese;Spanish;Marathi;Amharic
20399,Lahnda;Swahili;English;Spanish;Hindi;German
20400,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Kotlin;Hindi;Logu;Amharic
20401,Lahnda;Japanese;Somali;Swahili;English;Chinese;Marathi;Hindi;Amharic
20402,Japanese;Somali;English;Marathi;Amharic;Arabic
20403,Swahili;English;Spanish;Marathi;Hindi;Amharic
20404,Japanese;Somali;Japanese;Hindi
20405,Lahnda;English;Chinese;Spanish;Hindi;Russian;Amharic;French
20406,Lahnda;Turkish;English;Spanish;Hindi;Logu;Amharic;And;German;Korean
20407,Lahnda;Hindi
20408,Swahili;English;Spanish;Amharic;German
20409,Lahnda;Swahili;English;Spanish;Amharic;German
20410,Spanish;Hindi;Amharic
20411,Swahili;English;Spanish;Amharic
20412,Somali;Chinese;Hindi
20413,English;Chinese;Amharic
20414,Urdu;Lahnda;Japanese;Swahili;Spanish;Marathi;Hindi;Vietnamese;Amharic;And
20415,Turkish;Hindi
20416,Lahnda;Swahili;English;Spanish;Marathi;Amharic;German
20417,Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German;Arabic
20418,English;Chinese;Spanish;Marathi;Hindi;Amharic
20419,Lahnda;Swahili;Chinese;Amharic
20420,Lahnda;English;Chinese;Spanish;Amharic
20421,Swahili;Chinese;Spanish;German
20422,Swahili;English;Spanish;Marathi;Amharic
20423,Chinese
20424,English;Spanish;Arabic
20425,Somali;Swahili;English;Chinese;Amharic;And
20426,Turkish;Chinese
20427,Chinese;Amharic
20428,Urdu;Lahnda;Japanese;Somali;Swahili;English;Spanish;Amharic;German;Arabic
20429,English;Chinese;Spanish;Hindi;Russian;Scala;Amharic;And;German
20430,Somali;Hindi
20431,Somali;English;Spanish;Marathi;Hindi;Amharic
20432,Urdu;Lahnda;Japanese;Somali;Erlang;English;Spanish;Japanese;And
20433,Lahnda;Spanish;Kotlin;Russian;Amharic;Arabic;French
20434,Lahnda;English;Spanish;Marathi
20435,English;Chinese;Spanish
20436,Lahnda;English;Spanish;Marathi;Amharic;Arabic
20437,Swahili;Thart
20438,Chinese;German
20439,Lahnda;Spanish;Hindi;Amharic
20440,Swahili;Spanish
20441,Lahnda;Swahili;English;Chinese;Spanish;Japanese;Marathi;Hindi;Amharic
20442,English;Marathi
20443,Lahnda;Clojure;Scala
20444,Japanese;Somali;English;Chinese;Spanish;Amharic
20445,Lahnda;Swahili;Turkish;Chinese;Kotlin
20446,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Amharic;German
20447,English;Chinese;Spanish;Marathi;Amharic;French
20448,Japanese;English;Chinese;Marathi;Hindi;Arabic
20449,Japanese;Somali;Swahili;English;Chinese;Spanish;Kotlin;Marathi;Amharic;German
20450,Hindi
20451,Chinese;Kotlin
20452,Japanese;Somali;English;Hindi
20453,Lahnda;Chawl;Turkish;English;Spanish;Marathi;Hindi;Vietnamese;Amharic
20454,English;Spanish;Hindi
20455,Russian;French
20456,Lahnda;Swahili;Turkish;Hindi
20457,Swahili;English;Spanish;Amharic
20458,Swahili;English;Spanish;Amharic
20459,Swahili;English;Spanish;Amharic;German
20460,Lahnda;English;Chinese;Spanish;Hindi;Amharic;German
20461,Lahnda;Japanese;Somali;English;Chinese;Spanish;Logu;Amharic
20462,English;Chinese;Spanish;Kotlin;Amharic;German;French
20463,Lahnda;English;Chinese;Spanish;Vietnamese
20464,Lahnda;Chinese;Spanish;Hindi;Amharic
20465,English;Chinese;Spanish;Hindi;Amharic;German
20466,English;Spanish;Marathi
20467,English;Spanish;Vietnamese
20468,Spanish;Hindi
20469,Swahili;Thart;English;Spanish;Kotlin;Vietnamese;Scala;Amharic
20470,Lahnda;English;Spanish;Hindi;Amharic
20471,Japanese;Somali;Turkish;English;Chinese;Spanish;Hindi;Vietnamese;Logu;Scala;Amharic
20472,Japanese;Somali;English;Chinese;Spanish;Hindi;German
20473,Swahili;English;Spanish;Marathi;Amharic
20474,Lahnda;English;Chinese;Spanish
20475,Lahnda;English;Spanish;Marathi;Amharic
20476,Lahnda;English;Chinese;Spanish;Kotlin
20477,Lahnda;Thart;English;Chinese;Spanish;Hindi;Amharic
20478,Japanese;Somali;Swahili;English;Spanish;Marathi
20479,Swahili;Hindi
20480,Scala
20481,Somali;Swahili;English;Chinese;Spanish;Amharic
20482,English;Spanish;Marathi;Amharic
20483,Chinese;Spanish;Hindi;Logu;Amharic;French
20484,English;Spanish;Marathi;Amharic
20485,Spanish;Hindi;Logu;Amharic
20486,Lahnda;English;Spanish;Hindi;Vietnamese;Amharic;German
20487,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Logu
20488,Hindi;Bow
20489,English;Spanish;German
20490,Lahnda;Thart;English;Chinese;Spanish;Hindi;Amharic
20491,Lahnda;Japanese;Somali;English;Spanish;Hindi;Amharic
20492,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic;German
20493,Swahili;English;Spanish;Amharic
20494,Swahili;English;Spanish;Amharic;French
20495,Turkish;Chinese;Kotlin;Hindi;German
20496,English;Spanish;Vietnamese
20497,Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
20498,Chinese;Hindi;Scala;Amharic
20499,Swahili;English;Spanish;Amharic
20500,Lahnda;Chawl;English;Spanish;Vietnamese;Amharic
20501,Lahnda;Erlang;Turkish;Chinese;Spanish;Hindi
20502,Swahili;Thart;English;Spanish;Amharic
20503,Swahili;English;Spanish
20504,Lahnda;Turkish;English;Spanish;Logu;German
20505,Spanish;Hindi
20506,Lahnda;Japanese;Somali;Swahili;Hindi
20507,Somali;Chinese;Japanese;And
20508,Japanese;Swahili;English;Chinese;Spanish;Marathi;Amharic;Arabic;French
20509,Japanese;English;Chinese;Spanish;Marathi;Amharic
20510,Lahnda;English;Chinese;Spanish;Amharic;German
20511,Urdu;Lahnda;Japanese;Swahili;Turkish;English;Spanish;Hindi
20512,Somali;Swahili;Chinese;Spanish;Amharic
20513,Japanese;English;Spanish;Amharic
20514,Swahili;Spanish;Amharic
20515,Lahnda;Chinese
20516,Lahnda;English;Spanish;Hindi;Amharic
20517,Lahnda;English;Spanish;Marathi;Amharic
20518,Lahnda;Marathi;Hindi;Vietnamese;Amharic
20519,Urdu;Lahnda;Japanese;Somali;Swahili;Thart;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Logu;Amharic;Arabic
20520,Chinese;Kotlin
20521,English;Spanish
20522,Japanese;English;Chinese;Spanish;Marathi;Hindi;Amharic
20523,English;Chinese;Spanish;German
20524,Japanese;Somali;Swahili;English;Hindi
20525,Somali;Hindi
20526,Japanese;English;Spanish;Marathi;Amharic
20527,Lahnda;Japanese;Turkish;English;Chinese;Spanish;Hindi;And
20528,Urdu;Somali;English;Chinese;Spanish;Marathi;Amharic
20529,Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
20530,English;Chinese;Spanish;Amharic
20531,Chinese;Spanish
20532,Swahili;English;Spanish;Amharic;German
20533,Swahili;Spanish;Marathi;Hindi;Vietnamese;Amharic
20534,English;Chinese;Spanish
20535,Somali;English;Chinese;Hindi
20536,Lahnda;Somali;Swahili;English;Chinese;Spanish;Hindi;Russian;Vietnamese;Amharic
20537,Lahnda;Hindi
20538,English;Chinese;Spanish;Hindi;Amharic;German
20539,Swahili;Thart;Turkish;English
20540,Swahili;English;Spanish;Marathi;Amharic
20541,Kotlin
20542,Lahnda;Somali;Swahili;English;Chinese;Spanish;Amharic
20543,Lahnda;Somali;English;Chinese;Spanish;Hindi;Logu
20544,Lahnda;Japanese;Swahili;English;Chinese;Spanish;Hindi
20545,Lahnda;Spanish;Marathi;Hindi;Amharic
20546,Lahnda;Japanese;Somali;Turkish;Spanish;Hindi;Amharic;And
20547,Swahili;Amharic
20548,Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
20549,Lahnda;Spanish;Hindi;Amharic
20550,Lahnda;English;Chinese;Spanish;Russian;Scala
20551,Japanese;Amharic
20552,English;Chinese;Spanish;Scala;Amharic
20553,Urdu;Japanese;Somali;Swahili;Clojure;Spanish;Marathi;Russian;Scala;Amharic;Arabic
20554,Lahnda;Turkish;English;Spanish;Amharic;German;French
20555,Hindi;Russian;Amharic
20556,Japanese;Swahili;Chinese;Hindi
20557,Lahnda;Swahili;Turkish;Chinese;Spanish;Kotlin;Hindi;Logu;Amharic;German
20558,Lahnda;English;Bow
20559,Swahili;English;Spanish;Amharic
20560,Lahnda;Japanese;Somali;Bow
20561,Amharic;Arabic
20562,Chinese;Spanish;Hindi;Scala;Amharic;German
20563,Hindi
20564,Japanese;Somali;Thart;English;Chinese;Spanish;Kotlin;Hindi;Amharic
